🤹‍♀️,Activity and Sports,0,
🤹🏻‍♀️,Activity and Sports,0,
🤹🏼‍♀️,Activity and Sports,0,
🤹🏽‍♀️,Activity and Sports,0,
🤹🏾‍♀️,Activity and Sports,0,
🤹🏿‍♀️,Activity and Sports,0,
🤹‍♂️,Activity and Sports,0,
🤹🏻‍♂️,Activity and Sports,0,
🤹🏼‍♂️,Activity and Sports,0,
🤹🏽‍♂️,Activity and Sports,0,
🤹🏾‍♂️,Activity and Sports,0,
🤹🏿‍♂️,Activity and Sports,0,
🎭,Activity and Sports,0,
🎨,Activity and Sports,0,
🎬,Activity and Sports,0,
🎤,Activity and Sports,0,
🎧,Activity and Sports,0,
🎼,Activity and Sports,0,
🎹,Activity and Sports,0,
🥁,Activity and Sports,0,
🎷,Activity and Sports,0,
🎺,Activity and Sports,0,
🎸,Activity and Sports,0,
🎻,Activity and Sports,0,
🎲,Activity and Sports,0,
🧩,Activity and Sports,0,
♟,Activity and Sports,0,
🎯,Activity and Sports,0,
🎳,Activity and Sports,0,
🎮,Activity and Sports,0,
🎰,Activity and Sports,0,
🚗,Travel & Places,0,
🚕,Travel & Places,0,
🚙,Travel & Places,0,
🚌,Travel & Places,0,
🚎,Travel & Places,0,
🏎,Travel & Places,0,
🚓,Travel & Places,0,
🚑,Travel & Places,0,
🚒,Travel & Places,0,
🚐,Travel & Places,0,
🚚,Travel & Places,0,
🚛,Travel & Places,0,
🚜,Travel & Places,0,
🛴,Travel & Places,0,
🚲,Travel & Places,0,
🛵,Travel & Places,0,
🏍,Travel & Places,0,
🚨,Travel & Places,1,긴급
🚔,Travel & Places,0,
🚍,Travel & Places,0,
🚘,Travel & Places,0,
🚖,Travel & Places,0,
🚡,Travel & Places,0,
🚠,Travel & Places,0,
🚟,Travel & Places,0,
🚃,Travel & Places,0,
🚋,Travel & Places,0,
🚞,Travel & Places,0,
🚝,Travel & Places,0,
🚄,Travel & Places,0,
🚅,Travel & Places,0,
🚈,Travel & Places,0,
🚂,Travel & Places,0,
🚆,Travel & Places,0,
🚇,Travel & Places,0,
🚊,Travel & Places,0,
🚉,Travel & Places,0,
✈️,Travel & Places,1,여행
🛫,Travel & Places,0,
🛬,Travel & Places,0,
🛩,Travel & Places,0,
💺,Travel & Places,0,
🛰,Travel & Places,0,
🚀,Travel & Places,0,
🛸,Travel & Places,0,
🚁,Travel & Places,0,
🛶,Travel & Places,0,
⛵️,Travel & Places,0,
🚤,Travel & Places,0,
🛥,Travel & Places,0,
🛳,Travel & Places,0,
⛴,Travel & Places,0,
🚢,Travel & Places,0,
⚓️,Travel & Places,0,
⛽️,Travel & Places,0,
🚧,Travel & Places,0,
🚦,Travel & Places,0,
🚥,Travel & Places,0,
🚏,Travel & Places,0,
🗺,Travel & Places,0,
🗿,Travel & Places,0,
🗽,Travel & Places,0,
🗼,Travel & Places,0,
🏰,Travel & Places,0,
🏯,Travel & Places,0,
🏟,Travel & Places,0,
🎡,Travel & Places,0,
🎢,Travel & Places,0,
🎠,Travel & Places,0,
⛲️,Travel & Places,0,
⛱,Travel & Places,0,
🏖,Travel & Places,0,
🏝,Travel & Places,0,
🏜,Travel & Places,0,
🌋,Travel & Places,0,
⛰,Travel & Places,0,
🏔,Travel & Places,0,
🗻,Travel & Places,0,
🏕,Travel & Places,0,
⛺️,Travel & Places,0,
🏠,Travel & Places,0,
🏡,Travel & Places,0,
🏘,Travel & Places,0,
🏚,Travel & Places,0,
🏗,Travel & Places,0,
🏭,Travel & Places,0,
🏢,Travel & Places,1,회사
🏬,Travel & Places,0,
🏣,Travel & Places,0,
🏤,Travel & Places,0,
🏥,Travel & Places,0,
🏦,Travel & Places,1,가계부
🏨,Travel & Places,0,
🏪,Travel & Places,0,
🏫,Travel & Places,1,학교
🏩,Travel & Places,0,
💒,Travel & Places,0,
🏛,Travel & Places,0,
⛪️,Travel & Places,0,
🕌,Travel & Places,0,
🕍,Travel & Places,0,
🕋,Travel & Places,0,
⛩,Travel & Places,0,
🛤,Travel & Places,0,
🛣,Travel & Places,0,
🗾,Travel & Places,0,
🎑,Travel & Places,0,
🏞,Travel & Places,0,
🌅,Travel & Places,0,
🌄,Travel & Places,0,
🌠,Travel & Places,0,
🎇,Travel & Places,0,
🎆,Travel & Places,0,
🌇,Travel & Places,0,
🌆,Travel & Places,0,
🏙,Travel & Places,0,
🌃,Travel & Places,0,
🌌,Travel & Places,0,
🌉,Travel & Places,0,
🌁,Travel & Places,0,
⌚️,Objects,0,
📱,Objects,0,
📲,Objects,0,
💻,Objects,0,
⌨️,Objects,0,
🖥,Objects,0,
🖨,Objects,0,
🖱,Objects,0,
🖲,Objects,0,
🕹,Objects,0,
🗜,Objects,0,
💽,Objects,0,
💾,Objects,0,
💿,Objects,0,
📀,Objects,0,
📼,Objects,0,
📷,Objects,0,
📸,Objects,0,
📹,Objects,0,
🎥,Objects,0,
📽,Objects,0,
🎞,Objects,0,
📞,Objects,0,
☎️,Objects,0,
📟,Objects,0,
📠,Objects,0,
📺,Objects,0,
📻,Objects,0,
🎙,Objects,0,
🎚,Objects,0,
🎛,Objects,0,
⏱,Objects,0,
⏲,Objects,0,
⏰,Objects,1,예정
🕰,Objects,0,
⌛️,Objects,0,
⏳,Objects,1,기한
📡,Objects,0,
🔋,Objects,0,
🔌,Objects,0,
💡,Objects,1,아이디어
🔦,Objects,0,
🕯,Objects,0,
🗑,Objects,0,
🛢,Objects,0,
💸,Objects,0,
💵,Objects,0,
💴,Objects,0,
💶,Objects,0,
💷,Objects,0,
💰,Objects,0,
💳,Objects,0,
🧾,Objects,0,
💎,Objects,0,
⚖️,Objects,0,
🔧,Objects,0,
🔨,Objects,0,
⚒,Objects,0,
🛠,Objects,0,
⛏,Objects,0,
🔩,Objects,0,
⚙️,Objects,0,
⛓,Objects,0,
🔫,Objects,0,
💣,Objects,0,
🔪,Objects,0,
🗡,Objects,0,
⚔️,Objects,0,
🛡,Objects,0,
🚬,Objects,0,
⚰️,Objects,0,
⚱️,Objects,0,
🏺,Objects,0,
🧭,Objects,0,
🧱,Objects,0,
🔮,Objects,0,
🧿,Objects,0,
🧸,Objects,0,
📿,Objects,0,
💈,Objects,0,
⚗️,Objects,0,
🔭,Objects,0,
🧰,Objects,0,
🧲,Objects,0,
🧪,Objects,0,
🧫,Objects,0,
🧬,Objects,0,
🧯,Objects,0,
🔬,Objects,0,
🕳,Objects,0,
💊,Objects,0,
💉,Objects,0,
🌡,Objects,0,
🚽,Objects,0,
🚰,Objects,0,
🚿,Objects,0,
🛁,Objects,0,
🛀,Objects,0,
🛀🏻,Objects,0,
🛀🏼,Objects,0,
🛀🏽,Objects,0,
🛀🏾,Objects,0,
🛀🏿,Objects,0,
🧴,Objects,0,
🧵,Objects,0,
🧶,Objects,0,
🧷,Objects,0,
🧹,Objects,0,
🧺,Objects,0,
🧻,Objects,0,
🧼,Objects,0,
🧽,Objects,0,
🛎,Objects,0,
🔑,Objects,0,
🗝,Objects,0,
🚪,Objects,0,
🛋,Objects,0,
🛏,Objects,0,
🛌,Objects,0,
🖼,Objects,0,
🛍,Objects,1,위시리스트
🧳,Objects,0,
🛒,Objects,1,쇼핑리스트
🎁,Objects,0,
🎈,Objects,0,
🎏,Objects,0,
🎀,Objects,0,
🎊,Objects,0,
🎉,Objects,0,
🧨,Objects,0,
🎎,Objects,0,
🏮,Objects,0,
🎐,Objects,0,
🧧,Objects,0,
✉️,Objects,0,
📩,Objects,0,
📨,Objects,0,
📧,Objects,0,
💌,Objects,0,
📥,Objects,0,
📤,Objects,0,
📦,Objects,0,
🏷,Objects,0,
📪,Objects,0,
📫,Objects,0,
📬,Objects,0,
📭,Objects,0,
📮,Objects,0,
📯,Objects,0,
📜,Objects,0,
📃,Objects,0,
📄,Objects,0,
📑,Objects,0,
📊,Objects,0,
📈,Objects,0,
📉,Objects,0,
🗒,Objects,0,
🗓,Objects,1,일정
📆,Objects,0,
📅,Objects,0,
📇,Objects,0,
🗃,Objects,0,
🗳,Objects,0,
🗄,Objects,0,
📋,Objects,1,클립보드
📁,Objects,0,
📂,Objects,0,
🗂,Objects,0,
🗞,Objects,0,
📰,Objects,0,
📓,Objects,0,
📔,Objects,0,
📒,Objects,0,
📕,Objects,0,
📗,Objects,0,
📘,Objects,0,
📙,Objects,0,
📚,Objects,0,
📖,Objects,0,
🔖,Objects,0,
🔗,Objects,1,URL
📎,Objects,0,
🖇,Objects,0,
📐,Objects,0,
📏,Objects,0,
📌,Objects,0,
📍,Objects,1,장소
✂️,Objects,0,
🖊,Objects,0,
🖋,Objects,0,
✒️,Objects,0,
🖌,Objects,0,
🖍,Objects,0,
📝,Objects,0,
✏️,Objects,1,글쓰기
🔍,Objects,0,
🔎,Objects,0,
🔏,Objects,0,
🔐,Objects,0,
🔒,Objects,0,
🔓,Objects,0,
❤️,Symbols,0,
🧡,Symbols,0,
💛,Symbols,0,
💚,Symbols,0,
💙,Symbols,0,
💜,Symbols,0,
🖤,Symbols,0,
💔,Symbols,0,
❣️,Symbols,0,
💕,Symbols,0,
💞,Symbols,0,
💓,Symbols,0,
💗,Symbols,0,
💖,Symbols,0,
💘,Symbols,0,
💝,Symbols,0,
💟,Symbols,0,
☮️,Symbols,0,
✝️,Symbols,0,
☪️,Symbols,0,
🕉,Symbols,0,
☸️,Symbols,0,
✡️,Symbols,0,
🔯,Symbols,0,
🕎,Symbols,0,
☯️,Symbols,0,
☦️,Symbols,0,
🛐,Symbols,0,
⛎,Symbols,0,
♈️,Symbols,0,
♉️,Symbols,0,
♊️,Symbols,0,
♋️,Symbols,0,
♌️,Symbols,0,
♍️,Symbols,0,
♎️,Symbols,0,
♏️,Symbols,0,
♐️,Symbols,0,
♑️,Symbols,0,
♒️,Symbols,0,
♓️,Symbols,0,
🆔,Symbols,1,계정
⚛️,Symbols,0,
🉑,Symbols,0,
☢️,Symbols,0,
☣️,Symbols,0,
📴,Symbols,0,
📳,Symbols,0,
🈶,Symbols,0,
🈚️,Symbols,0,
🈸,Symbols,0,
🈺,Symbols,0,
🈷️,Symbols,0,
✴️,Symbols,0,
🆚,Symbols,0,
💮,Symbols,0,
🉐,Symbols,0,
㊙️,Symbols,0,
㊗️,Symbols,0,
🈴,Symbols,0,
🈵,Symbols,0,
🈹,Symbols,0,
🈲,Symbols,0,
🅰️,Symbols,0,
🅱️,Symbols,0,
🆎,Symbols,0,
🆑,Symbols,0,
🅾️,Symbols,0,
🆘,Symbols,0,
❌,Symbols,0,
⭕️,Symbols,0,
🛑,Symbols,0,
⛔️,Symbols,0,
📛,Symbols,0,
🚫,Symbols,0,
💯,Symbols,0,시험
💢,Symbols,0,
♨️,Symbols,0,
🚷,Symbols,0,
🚯,Symbols,0,
🚳,Symbols,0,
🚱,Symbols,0,
🔞,Symbols,0,
📵,Symbols,0,
🚭,Symbols,0,
❗️,Symbols,0,
❕,Symbols,0,
❓,Symbols,0,
❔,Symbols,0,
‼️,Symbols,0,
⁉️,Symbols,0,
🔅,Symbols,0,
🔆,Symbols,0,
〽️,Symbols,0,
⚠️,Symbols,0,
🚸,Symbols,0,
🔱,Symbols,0,
⚜️,Symbols,0,
🔰,Symbols,0,
♻️,Symbols,0,
✅,Symbols,1,할일
🈯️,Symbols,0,
💹,Symbols,0,
❇️,Symbols,0,
✳️,Symbols,0,
❎,Symbols,0,
🌐,Symbols,0,
💠,Symbols,0,
Ⓜ️,Symbols,0,
🌀,Symbols,0,
💤,Symbols,0,
🏧,Symbols,0,
🚾,Symbols,0,
♿️,Symbols,0,
🅿️,Symbols,0,
🈳,Symbols,0,
🈂️,Symbols,0,
🛂,Symbols,0,
🛃,Symbols,0,
🛄,Symbols,0,
🛅,Symbols,0,
🚹,Symbols,0,
🚺,Symbols,0,
🚼,Symbols,0,
🚻,Symbols,0,
🚮,Symbols,0,
🎦,Symbols,0,
📶,Symbols,0,
🈁,Symbols,0,
🔣,Symbols,0,
ℹ️,Symbols,0,
🔤,Symbols,0,
🔡,Symbols,0,
🔠,Symbols,0,
🆖,Symbols,0,
🆗,Symbols,0,
🆙,Symbols,0,
🆒,Symbols,0,
🆕,Symbols,0,
🆓,Symbols,0,
0️⃣,Symbols,0,
1️⃣,Symbols,0,
2️⃣,Symbols,0,
3️⃣,Symbols,0,
4️⃣,Symbols,0,
5️⃣,Symbols,0,
6️⃣,Symbols,0,
7️⃣,Symbols,0,
8️⃣,Symbols,0,
9️⃣,Symbols,0,
🔟,Symbols,0,
🔢,Symbols,0,
#️⃣,Symbols,0,
*️⃣,Symbols,0,
⏏️,Symbols,0,
▶️,Symbols,0,
⏸,Symbols,0,
⏯,Symbols,0,
⏹,Symbols,0,
⏺,Symbols,0,
⏭,Symbols,0,
⏮,Symbols,0,
⏩,Symbols,0,
⏪,Symbols,0,
⏫,Symbols,0,
⏬,Symbols,0,
◀️,Symbols,0,
🔼,Symbols,0,
🔽,Symbols,0,
➡️,Symbols,0,
⬅️,Symbols,0,
⬆️,Symbols,0,
⬇️,Symbols,0,
↗️,Symbols,0,
↘️,Symbols,0,
↙️,Symbols,0,
↖️,Symbols,0,
↕️,Symbols,0,
↔️,Symbols,0,
↪️,Symbols,0,
↩️,Symbols,0,
⤴️,Symbols,0,
⤵️,Symbols,0,
🔀,Symbols,0,
🔁,Symbols,0,
🔂,Symbols,0,
🔄,Symbols,0,
🔃,Symbols,0,
🎵,Symbols,0,
🎶,Symbols,0,
➕,Symbols,0,
➖,Symbols,0,
➗,Symbols,0,
✖️,Symbols,0,
♾,Symbols,0,
💲,Symbols,0,
💱,Symbols,0,
™️,Symbols,0,
©️,Symbols,0,
®️,Symbols,0,
〰️,Symbols,0,
➰,Symbols,0,
➿,Symbols,0,
🔚,Symbols,0,
🔙,Symbols,0,
🔛,Symbols,0,
🔝,Symbols,0,
🔜,Symbols,0,
✔️,Symbols,0,
☑️,Symbols,0,
🔘,Symbols,0,
⚪️,Symbols,0,
⚫️,Symbols,0,
🔴,Symbols,0,
🔵,Symbols,0,
🔺,Symbols,0,
🔻,Symbols,0,
🔸,Symbols,0,
🔹,Symbols,0,
🔶,Symbols,0,
🔷,Symbols,0,
🔳,Symbols,0,
🔲,Symbols,0,
▪️,Symbols,0,
▫️,Symbols,0,
◾️,Symbols,0,
◽️,Symbols,0,
◼️,Symbols,0,
◻️,Symbols,0,
⬛️,Symbols,0,
⬜️,Symbols,0,
🔈,Symbols,0,
🔇,Symbols,0,
🔉,Symbols,0,
🔊,Symbols,0,
🔔,Symbols,1,알림
🔕,Symbols,0,
📣,Symbols,0,
📢,Symbols,0,
👁‍🗨,Symbols,0,
💬,Symbols,0,
💭,Symbols,0,
🗯,Symbols,0,
♠️,Symbols,0,
♣️,Symbols,0,
♥️,Symbols,0,
♦️,Symbols,0,
🃏,Symbols,0,
🎴,Symbols,0,
🀄️,Symbols,0,
🕐,Symbols,0,
🕑,Symbols,0,
🕒,Symbols,0,
🕓,Symbols,0,
🕔,Symbols,0,
🕕,Symbols,0,
🕖,Symbols,0,
🕗,Symbols,0,
🕘,Symbols,0,
🕙,Symbols,0,
🕚,Symbols,0,
🕛,Symbols,0,
🕜,Symbols,0,
🕝,Symbols,0,
🕞,Symbols,0,
🕟,Symbols,0,
🕠,Symbols,0,
🕡,Symbols,0,
🕢,Symbols,0,
🕣,Symbols,0,
🕤,Symbols,0,
🕥,Symbols,0,
🕦,Symbols,0,
🕧,Symbols,0,
🏳️,Flags,0,
🏴,Flags,0,
🏁,Flags,0,
🚩,Flags,0,
🏳️‍🌈,Flags,0,
🏴‍☠️,Flags,0,
🇦🇫,Flags,0,
🇦🇽,Flags,0,
🇦🇱,Flags,0,
🇩🇿,Flags,0,
🇦🇸,Flags,0,
🇦🇩,Flags,0,
🇦🇴,Flags,0,
🇦🇮,Flags,0,
🇦🇶,Flags,0,
🇦🇬,Flags,0,
🇦🇷,Flags,0,
🇦🇲,Flags,0,
🇦🇼,Flags,0,
🇦🇺,Flags,0,
🇦🇹,Flags,0,
🇦🇿,Flags,0,
🇧🇸,Flags,0,
🇧🇭,Flags,0,
🇧🇩,Flags,0,
🇧🇧,Flags,0,
🇧🇾,Flags,0,
🇧🇪,Flags,0,
🇧🇿,Flags,0,
🇧🇯,Flags,0,
🇧🇲,Flags,0,
🇧🇹,Flags,0,
🇧🇴,Flags,0,
🇧🇦,Flags,0,
🇧🇼,Flags,0,
🇧🇷,Flags,0,
🇮🇴,Flags,0,
🇻🇬,Flags,0,
🇧🇳,Flags,0,
🇧🇬,Flags,0,
🇧🇫,Flags,0,
🇧🇮,Flags,0,
🇰🇭,Flags,0,
🇨🇲,Flags,0,
🇨🇦,Flags,0,
🇮🇨,Flags,0,
🇨🇻,Flags,0,
🇧🇶,Flags,0,
🇰🇾,Flags,0,
🇨🇫,Flags,0,
🇹🇩,Flags,0,
🇨🇱,Flags,0,
🇨🇳,Flags,0,
🇨🇽,Flags,0,
🇨🇨,Flags,0,
🇨🇴,Flags,0,
🇰🇲,Flags,0,
🇨🇬,Flags,0,
🇨🇩,Flags,0,
🇨🇰,Flags,0,
🇨🇷,Flags,0,
🇨🇮,Flags,0,
🇭🇷,Flags,0,
🇨🇺,Flags,0,
🇨🇼,Flags,0,
🇨🇾,Flags,0,
🇨🇿,Flags,0,
🇩🇰,Flags,0,
🇩🇯,Flags,0,
🇩🇲,Flags,0,
🇩🇴,Flags,0,
🇪🇨,Flags,0,
🇪🇬,Flags,0,
🇸🇻,Flags,0,
🇬🇶,Flags,0,
🇪🇷,Flags,0,
🇪🇪,Flags,0,
🇪🇹,Flags,0,
🇪🇺,Flags,0,
🇫🇰,Flags,0,
🇫🇴,Flags,0,
🇫🇯,Flags,0,
🇫🇮,Flags,0,
🇫🇷,Flags,0,
🇬🇫,Flags,0,
🇵🇫,Flags,0,
🇹🇫,Flags,0,
🇬🇦,Flags,0,
🇬🇲,Flags,0,
🇬🇪,Flags,0,
🇩🇪,Flags,0,
🇬🇭,Flags,0,
🇬🇮,Flags,0,
🇬🇷,Flags,0,
🇬🇱,Flags,0,
🇬🇩,Flags,0,
🇬🇵,Flags,0,
🇬🇺,Flags,0,
🇬🇹,Flags,0,
🇬🇬,Flags,0,
🇬🇳,Flags,0,
🇬🇼,Flags,0,
🇬🇾,Flags,0,
🇭🇹,Flags,0,
🇭🇳,Flags,0,
🇭🇰,Flags,0,
🇭🇺,Flags,0,
🇮🇸,Flags,0,
🇮🇳,Flags,0,
🇮🇩,Flags,0,
🇮🇷,Flags,0,
🇮🇶,Flags,0,
🇮🇪,Flags,0,
🇮🇲,Flags,0,
🇮🇱,Flags,0,
🇮🇹,Flags,0,
🇯🇲,Flags,0,
🇯🇵,Flags,0,
🎌,Flags,0,
🇯🇪,Flags,0,
🇯🇴,Flags,0,
🇰🇿,Flags,0,
🇰🇪,Flags,0,
🇰🇮,Flags,0,
🇽🇰,Flags,0,
🇰🇼,Flags,0,
🇰🇬,Flags,0,
🇱🇦,Flags,0,
🇱🇻,Flags,0,
🇱🇧,Flags,0,
🇱🇸,Flags,0,
🇱🇷,Flags,0,
🇱🇾,Flags,0,
🇱🇮,Flags,0,
🇱🇹,Flags,0,
🇱🇺,Flags,0,
🇲🇴,Flags,0,
🇲🇰,Flags,0,
🇲🇬,Flags,0,
🇲🇼,Flags,0,
🇲🇾,Flags,0,
🇲🇻,Flags,0,
🇲🇱,Flags,0,
🇲🇹,Flags,0,
🇲🇭,Flags,0,
🇲🇶,Flags,0,
🇲🇷,Flags,0,
🇲🇺,Flags,0,
🇾🇹,Flags,0,
🇲🇽,Flags,0,
🇫🇲,Flags,0,
🇲🇩,Flags,0,
🇲🇨,Flags,0,
🇲🇳,Flags,0,
🇲🇪,Flags,0,
🇲🇸,Flags,0,
🇲🇦,Flags,0,
🇲🇿,Flags,0,
🇲🇲,Flags,0,
🇳🇦,Flags,0,
🇳🇷,Flags,0,
🇳🇵,Flags,0,
🇳🇱,Flags,0,
🇳🇨,Flags,0,
🇳🇿,Flags,0,
🇳🇮,Flags,0,
🇳🇪,Flags,0,
🇳🇬,Flags,0,
🇳🇺,Flags,0,
🇳🇫,Flags,0,
🇰🇵,Flags,0,
🇲🇵,Flags,0,
🇳🇴,Flags,0,
🇴🇲,Flags,0,
🇵🇰,Flags,0,
🇵🇼,Flags,0,
🇵🇸,Flags,0,
🇵🇦,Flags,0,
🇵🇬,Flags,0,
🇵🇾,Flags,0,
🇵🇪,Flags,0,
🇵🇭,Flags,0,
🇵🇳,Flags,0,
🇵🇱,Flags,0,
🇵🇹,Flags,0,
🇵🇷,Flags,0,
🇶🇦,Flags,0,
🇷🇪,Flags,0,
🇷🇴,Flags,0,
🇷🇺,Flags,0,
🇷🇼,Flags,0,
🇼🇸,Flags,0,
🇸🇲,Flags,0,
🇸🇦,Flags,0,
🇸🇳,Flags,0,
🇷🇸,Flags,0,
🇸🇨,Flags,0,
🇸🇱,Flags,0,
🇸🇬,Flags,0,
🇸🇽,Flags,0,
🇸🇰,Flags,0,
🇸🇮,Flags,0,
🇬🇸,Flags,0,
🇸🇧,Flags,0,
🇸🇴,Flags,0,
🇿🇦,Flags,0,
🇰🇷,Flags,0,
🇸🇸,Flags,0,
🇪🇸,Flags,0,
🇱🇰,Flags,0,
🇧🇱,Flags,0,
🇸🇭,Flags,0,
🇰🇳,Flags,0,
🇱🇨,Flags,0,
🇵🇲,Flags,0,
🇻🇨,Flags,0,
🇸🇩,Flags,0,
🇸🇷,Flags,0,
🇸🇿,Flags,0,
🇸🇪,Flags,0,
🇨🇭,Flags,0,
🇸🇾,Flags,0,
🇹🇼,Flags,0,
🇹🇯,Flags,0,
🇹🇿,Flags,0,
🇹🇭,Flags,0,
🇹🇱,Flags,0,
🇹🇬,Flags,0,
🇹🇰,Flags,0,
🇹🇴,Flags,0,
🇹🇹,Flags,0,
🇹🇳,Flags,0,
🇹🇷,Flags,0,
🇹🇲,Flags,0,
🇹🇨,Flags,0,
🇹🇻,Flags,0,
🇻🇮,Flags,0,
🇺🇬,Flags,0,
🇺🇦,Flags,0,
🇦🇪,Flags,0,
🇬🇧,Flags,0,
🏴,Flags,0,
🏴,Flags,0,
🏴,Flags,0,
🇺🇳,Flags,0,
🇺🇸,Flags,0,
🇺🇾,Flags,0,
🇺🇿,Flags,0,
🇻🇺,Flags,0,
🇻🇦,Flags,0,
🇻🇪,Flags,0,
🇻🇳,Flags,0,
🇼🇫,Flags,0,
🇪🇭,Flags,0,
🇾🇪,Flags,0,
🇿🇲,Flags,0,
🇿🇼,Flags,0,
🥰,New Emojis,0,
🥵,New Emojis,0,
🥶,New Emojis,0,
🥳,New Emojis,0,
🥴,New Emojis,0,
🥺,New Emojis,0,
👨‍🦰,New Emojis,0,
👩‍🦰,New Emojis,0,
👨‍🦱,New Emojis,0,
👩‍🦱,New Emojis,0,
👨‍🦲,New Emojis,0,
👩‍🦲,New Emojis,0,
👨‍🦳,New Emojis,0,
👩‍🦳,New Emojis,0,
🦸,New Emojis,0,
🦸‍♀️,New Emojis,0,
🦸‍♂️,New Emojis,0,
🦹,New Emojis,0,
🦹‍♀️,New Emojis,0,
🦹‍♂️,New Emojis,0,
🦵,New Emojis,0,
🦶,New Emojis,0,
🦴,New Emojis,0,
🦷,New Emojis,0,
🥽,New Emojis,0,
🥼,New Emojis,0,
🥾,New Emojis,0,
🥿,New Emojis,0,
🦝,New Emojis,0,
🦙,New Emojis,0,
🦛,New Emojis,0,
🦘,New Emojis,0,
🦡,New Emojis,0,
🦢,New Emojis,0,
🦚,New Emojis,0,
🦜,New Emojis,0,
🦞,New Emojis,0,
🦟,New Emojis,0,
🦠,New Emojis,0,
🥭,New Emojis,0,
🥬,New Emojis,0,
🥯,New Emojis,0,
🧂,New Emojis,0,
🥮,New Emojis,0,
🧁,New Emojis,0,
🧭,New Emojis,0,
🧱,New Emojis,0,
🛹,New Emojis,0,
🧳,New Emojis,0,
🧨,New Emojis,0,
🧧,New Emojis,0,
🥎,New Emojis,0,
🥏,New Emojis,0,
🥍,New Emojis,0,
🧿,New Emojis,0,
🧩,New Emojis,0,
🧸,New Emojis,0,
♟,New Emojis,0,
🧮,New Emojis,0,
🧾,New Emojis,0,
🧰,New Emojis,0,
🧲,New Emojis,0,
🧪,New Emojis,0,
🧫,New Emojis,0,
🧬,New Emojis,0,
🧯,New Emojis,0,
🧴,New Emojis,0,
🧵,New Emojis,0,
🧶,New Emojis,0,
🧷,New Emojis,0,
🧹,New Emojis,0,
🧺,New Emojis,0,
🧻,New Emojis,0,
🧼,New Emojis,0,
🧽,New Emojis,0,
♾,New Emojis,0,
🏴‍☠️,New Emojis,0,
